"","X1","ID","weights","ss","healthcare","school","welfare","env","poor","sci","tax_mill","red_ineq","min_wage","job_gov","sex_orig","sex","white","black","asian","hisp","born","class","educ","income","age","black_favors","blm","black_deserve","black_try","slave","vote_duty","int_camp","int_pol","int_med","lib_con_spec","party_id","strong_weak","ind","seven_point","trad","true","bend","lib_pca1","pol_pca1","redist_pca1","spend_pca1","lib_pca1_scaled","redist_pca1_scaled","spend_pca1_scaled","pol_pca1_scaled"
"4105",4105,4925,0,2,NA,3,1,2,1,3,NA,NA,NA,4,2,0,1,0,0,0,1,NA,15,23,45,NA,NA,NA,NA,NA,NA,2,NA,NA,5,1,2,NA,2,NA,NA,NA,0,0,0.103043936633809,-1.15721706895435,-1.21394757586755e-16,0.104610982689456,-1.17047794721939,6.95455484492392e-17
"4106",4106,4926,0.8587,3,3,3,3,3,3,1,3,2,4,NA,2,0,1,0,0,0,1,NA,10,22,80,5,85,5,3,1,3,3,3,3,NA,2,2,NA,6,3,1,2,-1.4129400683429,0.251884377768792,0.413470316657045,1.58767506341633,-1.41360080025801,0.419758188122468,1.60586868180067,0.251933668076226
"4107",4107,4927,3.2872,3,3,3,1,3,3,1,2,2,3,4,2,0,1,0,0,0,1,NA,9,12,27,3,50,4,3,3,NA,1,2,2,4,3,NA,2,4,3,3,3,0.0896575872374925,-1.14048049220168,-0.380535487041776,0.448224848810157,0.0896995137357543,-0.386322500363304,0.453361184347281,-1.14070366854387
"4108",4108,4928,1.0652,3,3,3,2,3,3,3,3,1,4,5,1,1,1,0,0,0,1,NA,12,10,44,4,48,4,4,2,NA,3,3,3,5,5,NA,3,NA,4,2,4,0.147914838047804,0.251884377768792,0.874511281761722,1.01794995611324,0.147984007332762,0.887810457816822,1.02961493307398,0.251933668076226
"4109",4109,4929,0.6333,3,3,3,2,3,2,3,3,2,4,2,1,1,1,0,0,0,1,NA,10,7,32,5,63,4,5,4,NA,1,2,2,6,1,1,NA,1,2,2,3,-0.391789214352533,-1.14048049220168,-0.199479803650882,0.417132860192843,-0.391972426396496,-0.202513403197872,0.421912903823173,-1.14070366854387
"4110",4110,4930,0.4035,3,1,3,1,2,3,1,3,1,3,4,1,1,1,0,0,0,1,NA,11,13,39,5,2,5,5,1,3,2,2,2,4,2,1,NA,7,1,1,1,-1.95264412074323,-1.14048049220168,-0.380535487041776,-0.580142634252962,-1.95355723398726,-0.386322500363304,-0.586790653069465,-1.14070366854387
"4111",4111,4931,2.4498,3,1,3,1,2,1,1,3,1,3,4,1,1,1,0,0,0,1,NA,8,21,56,4,30,3,4,3,NA,2,3,3,6,2,1,NA,7,2,1,3,-0.873236015942559,0.251884377768792,-0.380535487041776,-1.78177682609376,-0.873644366528747,-0.386322500363304,-1.80219471157107,0.251933668076226
"4112",4112,4932,1.2903,3,2,2,1,1,2,3,3,1,4,3,2,0,1,0,0,0,1,1,10,6,23,4,50,4,4,1,NA,2,4,3,5,3,NA,1,5,3,4,2,0.0314003364271815,0.934460143396336,0.158517224819986,-0.666775988641804,0.0314150201387467,0.160927883807026,-0.674416763611896,0.934643004390579
"4113",4113,4933,1.4114,3,3,3,1,3,1,1,3,2,4,1,2,0,1,0,0,0,1,NA,9,7,59,5,15,3,4,1,3,3,4,4,3,2,1,NA,7,1,1,5,0.206172088858114,1.64424924773927,-0.55747683212175,-0.753409343030646,0.206268500929769,-0.56595469020277,-0.762042874154327,1.64457100469632
"4114",4114,4934,1.5588,2,3,3,1,3,2,1,3,3,4,5,2,0,1,0,0,0,1,NA,9,21,25,5,3,3,5,1,NA,3,2,2,1,3,NA,3,3,4,2,3,-0.391789214352533,-1.14048049220168,0.874511281761722,-0.152592247110244,-0.391972426396496,0.887810457816822,-0.154340844903523,-1.14070366854387
"4115",4115,4935,1.0034,3,3,3,1,3,3,1,3,3,3,4,1,1,1,0,0,0,1,1,9,14,54,1,NA,1,1,5,3,3,3,3,2,1,1,NA,1,5,5,3,1.05255119041754,0.251884377768792,-0.380535487041776,0.448224848810157,1.05304339400026,-0.386322500363304,0.453361184347281,0.251933668076226
"4116",4116,4936,0.5661,3,1,3,1,3,2,1,3,1,4,7,2,0,0,1,0,0,1,NA,10,3,40,3,NA,3,2,4,2,1,1,1,4,3,NA,2,4,3,1,5,0.206172088858114,-2.53284536217216,1.59050533870346,-1.18095973017336,0.206268500929769,1.61469303182662,-1.19449268232027,-2.53334100516396
"4117",4117,4937,0.7235,2,NA,1,1,1,1,3,3,NA,4,2,2,0,1,0,0,0,1,NA,10,NA,70,5,0,5,NA,1,3,3,4,4,6,3,NA,1,5,1,1,5,0.206172088858114,1.64424924773927,-0.199479803650882,-1.15721706895435,0.206268500929769,-0.202513403197872,-1.17047794721939,1.64457100469632
"4118",4118,4938,0,2,NA,3,1,2,1,3,NA,NA,NA,2,1,1,0,0,1,0,4,NA,15,28,52,NA,NA,NA,NA,NA,3,3,NA,NA,6,2,2,NA,6,NA,NA,NA,0,0,-0.612950120307927,-1.15721706895435,-1.21394757586755e-16,-0.62227159132034,-1.17047794721939,6.95455484492392e-17
"4119",4119,4939,0.9752,3,1,3,1,2,1,3,1,NA,3,3,1,1,1,0,0,0,1,1,12,1,45,4,0,5,4,2,3,2,3,2,NA,3,NA,1,5,2,2,4,0.147914838047804,-0.457904726574139,-0.738532515512644,-1.78177682609376,0.147984007332762,-0.749763787368202,-1.80219471157107,-0.457994332229513
"4120",4120,4940,1.4371,3,1,2,1,2,2,1,1,NA,3,2,2,0,1,0,0,0,1,NA,10,15,59,5,2,5,5,1,3,3,3,3,6,3,NA,1,5,2,1,2,-1.4129400683429,0.251884377768792,-1.09652954398351,-1.18095973017336,-1.41360080025801,-1.1132050743731,-1.19449268232027,0.251933668076226
"4121",4121,4941,0.2803,1,1,1,1,2,1,1,3,NA,4,2,1,1,1,0,0,0,1,2,14,11,78,4,0,5,4,4,3,3,4,4,6,3,NA,1,5,1,1,3,-0.873236015942559,1.64424924773927,-0.199479803650882,-1.78177682609376,-0.873644366528747,-0.202513403197872,-1.80219471157107,1.64457100469632
"4122",4122,4942,0.3407,2,3,3,1,3,2,3,3,3,4,5,2,0,0,1,0,0,1,NA,15,14,30,1,NA,2,1,5,3,2,3,3,4,1,2,NA,2,5,5,5,2.13195929521822,0.251884377768792,0.874511281761722,-0.152592247110244,2.13295626145877,0.887810457816822,-0.154340844903523,0.251933668076226
"4123",4123,4943,1.816,3,3,2,3,2,2,2,3,1,4,3,1,1,1,0,0,0,1,NA,10,14,31,3,50,3,4,4,NA,2,2,3,NA,3,NA,2,4,2,3,2,-0.450046465162844,-0.430691387858752,0.158517224819986,0.98685796749593,-0.450256919993504,0.160927883807026,0.998166652549869,-0.430775668238126
"4124",4124,4944,0,2,NA,1,1,2,2,1,NA,NA,NA,3,1,1,1,0,0,0,1,NA,15,19,75,NA,NA,NA,NA,NA,NA,3,NA,NA,6,2,1,NA,7,NA,NA,NA,0,0,-0.254953091837059,-0.556399973033946,-1.21394757586755e-16,-0.258830304315442,-0.562775917968582,6.95455484492392e-17
"4125",4125,4945,0.741,3,3,3,2,3,2,1,3,3,3,3,1,1,1,0,0,1,1,NA,11,15,64,3,31,2,2,2,1,2,3,3,4,1,2,NA,2,1,2,4,0.147914838047804,0.251884377768792,-0.738532515512644,0.417132860192843,0.147984007332762,-0.749763787368202,0.421912903823173,0.251933668076226
"4126",4126,4946,0.8739,1,3,2,1,2,2,3,3,1,3,4,1,1,1,0,0,0,1,NA,11,26,58,5,50,5,4,4,3,3,3,3,4,1,2,NA,2,1,1,2,-1.4129400683429,0.251884377768792,-0.380535487041776,-0.152592247110244,-1.41360080025801,-0.386322500363304,-0.154340844903523,0.251933668076226
"4127",4127,4947,1.4986,2,3,3,2,3,2,3,3,2,4,3,2,0,1,0,0,0,1,NA,14,21,52,4,50,3,3,4,3,2,3,3,4,3,NA,2,4,4,4,4,1.11080844122786,0.251884377768792,0.158517224819986,0.417132860192843,1.11132788759726,0.160927883807026,0.421912903823173,0.251933668076226
"4128",4128,4948,1.284,2,1,3,2,2,2,1,3,NA,3,2,1,1,1,0,0,0,3,NA,9,4,61,3,27,4,1,3,3,3,3,4,6,2,1,NA,7,1,3,1,-0.989750517563181,0.961673482111723,-1.09652954398351,-0.611234622870276,-0.990213353722762,-1.1132050743731,-0.618238933593573,0.961861668381966
"4129",4129,4949,1.525,3,3,3,2,3,3,1,3,3,4,4,2,0,1,0,0,0,1,NA,10,12,51,4,71,4,4,2,NA,2,3,2,4,3,NA,3,3,5,2,2,-0.93149326675287,-0.457904726574139,0.516514253290854,1.01794995611324,-0.931928860125755,0.524369170811924,1.02961493307398,-0.457994332229513
"4130",4130,4950,0.946,2,2,3,2,1,2,3,3,2,4,2,2,0,1,0,0,0,1,1,10,11,22,4,45,4,2,4,3,3,3,3,4,1,2,NA,2,4,4,3,0.571104388827518,0.251884377768792,-0.199479803650882,-0.0970508813387167,0.571371453868005,-0.202513403197872,-0.0981630148852001,0.251933668076226
"4131",4131,4951,0,3,NA,3,1,2,2,1,NA,NA,NA,NA,2,0,1,0,0,0,1,NA,13,15,33,NA,NA,NA,NA,NA,2,1,NA,NA,6,2,1,NA,7,NA,NA,NA,0,0,0,-0.556399973033946,-1.21394757586755e-16,2.46010196014711e-17,-0.562775917968582,6.95455484492392e-17
"4132",4132,4952,0.4862,2,1,2,1,3,2,3,3,NA,3,NA,2,0,0,0,1,0,3,NA,13,15,70,4,50,4,3,2,NA,2,2,1,NA,3,NA,2,4,4,3,3,0.0896575872374925,-1.85026959654461,-0.483579423675585,-1.18095973017336,0.0896995137357543,-0.490933483052761,-1.19449268232027,-1.8506316688496
"4133",4133,4953,1.4006,3,1,3,1,3,2,3,1,3,3,6,1,1,1,0,0,0,1,NA,9,21,27,5,0,5,5,1,NA,2,2,2,NA,3,NA,1,5,1,1,2,-1.4129400683429,-1.14048049220168,0.33545856989996,-1.18095973017336,-1.41360080025801,0.340560073646492,-1.19449268232027,-1.14070366854387
"4134",4134,4954,0.6416,2,2,2,1,2,1,1,2,1,4,2,1,1,1,0,0,0,1,NA,13,23,64,4,1,5,2,5,NA,3,4,3,5,3,NA,3,3,1,3,1,-0.989750517563181,0.934460143396336,-0.199479803650882,-1.26759308456221,-0.990213353722762,-0.202513403197872,-1.2821187928627,0.934643004390579
"4135",4135,4955,3.0285,2,3,2,2,2,2,3,3,3,4,NA,2,0,1,0,0,0,1,NA,9,5,21,3,90,1,1,5,NA,1,2,2,NA,3,NA,2,4,5,4,4,1.11080844122786,-1.14048049220168,0.413470316657045,0.417132860192843,1.11132788759726,0.419758188122468,0.421912903823173,-1.14070366854387
"4136",4136,4956,0.6296,3,2,3,2,3,2,2,2,2,4,NA,2,0,0,1,0,0,1,NA,10,1,59,4,98,3,3,3,1,3,1,2,NA,1,1,NA,1,3,2,3,-0.391789214352533,-1.82305625782923,0.413470316657045,-0.0970508813387167,-0.391972426396496,0.419758188122468,-0.0981630148852001,-1.82341300485822
"4137",4137,4957,0,2,NA,1,1,1,1,2,NA,NA,NA,1,1,1,1,0,0,0,1,NA,13,24,55,NA,NA,NA,NA,NA,1,3,NA,NA,6,2,2,NA,6,NA,NA,NA,0,0,-0.970947148778795,-1.15721706895435,-1.21394757586755e-16,-0.985712878325238,-1.17047794721939,6.95455484492392e-17
"4138",4138,4958,1.0376,3,3,3,3,2,3,2,3,2,4,7,2,0,1,0,0,0,1,NA,10,8,42,4,50,3,5,4,NA,2,2,2,NA,2,2,NA,6,2,1,NA,-0.800600721521334,-1.14048049220168,1.59050533870346,1.58767506341633,-0.800975105729001,1.61469303182662,1.60586868180067,-1.14070366854387
"4139",4139,4959,0.6965,3,1,2,1,2,2,3,3,NA,3,4,1,1,1,0,0,0,1,2,9,11,72,4,15,5,3,2,NA,2,1,1,NA,3,NA,2,4,2,2,3,-0.391789214352533,-2.53284536217216,-0.380535487041776,-1.18095973017336,-0.391972426396496,-0.386322500363304,-1.19449268232027,-2.53334100516396
"4140",4140,4960,0.9799,2,3,3,2,3,3,3,3,2,3,4,1,1,0,0,0,1,1,NA,12,25,37,4,1,4,4,2,3,2,3,2,4,2,2,NA,6,2,2,2,-0.93149326675287,-0.457904726574139,-0.380535487041776,1.01794995611324,-0.931928860125755,-0.386322500363304,1.02961493307398,-0.457994332229513
"4141",4141,4961,0,3,NA,3,2,1,2,1,NA,NA,NA,3,2,0,1,0,0,0,4,NA,12,6,29,NA,NA,NA,NA,NA,3,2,NA,NA,4,3,NA,2,4,NA,NA,NA,0,0,-0.254953091837059,0.013325134269141,-1.21394757586755e-16,-0.258830304315442,0.0134778307581137,6.95455484492392e-17
"4142",4142,4962,0,3,NA,3,1,3,3,2,NA,NA,NA,2,2,0,1,0,0,0,1,NA,11,9,32,NA,NA,NA,NA,NA,3,3,NA,NA,NA,3,NA,1,5,NA,NA,NA,0,0,-0.612950120307927,0.0444171228864551,-1.21394757586755e-16,-0.62227159132034,0.0449261112822216,6.95455484492392e-17
"4143",4143,4963,1.6314,1,3,1,1,2,2,1,3,1,2,3,1,1,0,1,0,0,3,NA,9,13,41,4,NA,3,4,4,3,3,2,2,6,1,1,NA,1,4,2,1,-1.47119731915321,-1.14048049220168,-1.63558225584527,-0.152592247110244,-1.47188529385501,-1.66045545854343,-0.154340844903523,-1.14070366854387
"4144",4144,4964,1.51,3,2,3,1,3,1,3,1,1,3,4,2,0,1,0,0,0,1,NA,12,23,24,2,50,2,3,4,NA,1,1,3,4,3,NA,3,3,2,3,3,0.0896575872374925,-1.1132671534863,-0.380535487041776,-1.26759308456221,0.0896995137357543,-0.386322500363304,-1.2821187928627,-1.11348500455248
"4145",4145,4965,0,3,NA,3,2,2,3,3,NA,NA,NA,6,1,1,1,0,0,0,1,1,6,20,65,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,7,NA,NA,NA,0,0,0.819037993575545,0.614142230189542,-1.21394757586755e-16,0.831493556699252,0.621179860008917,6.95455484492392e-17
"4146",4146,4966,3.6086,3,2,3,2,3,2,3,3,1,4,NA,2,0,1,0,0,0,1,2,9,27,54,4,70,3,2,2,NA,2,2,2,NA,3,NA,1,5,4,5,5,2.13195929521822,-1.14048049220168,0.413470316657045,-0.0970508813387167,2.13295626145877,0.419758188122468,-0.0981630148852001,-1.14070366854387
"4147",4147,4967,0.5748,2,1,2,1,2,2,1,1,NA,3,NA,1,1,1,0,0,0,4,2,13,21,77,4,50,4,4,3,NA,2,4,3,6,2,2,NA,6,3,1,1,-1.95264412074323,0.934460143396336,-0.483579423675585,-1.18095973017336,-1.95355723398726,-0.490933483052761,-1.19449268232027,0.934643004390579
"4148",4148,4968,0.6493,2,1,2,1,2,2,1,3,2,4,3,1,1,0,0,1,0,4,NA,13,22,67,2,15,5,5,2,3,3,3,3,4,2,1,NA,7,2,1,3,-0.873236015942559,0.251884377768792,0.158517224819986,-1.18095973017336,-0.873644366528747,0.160927883807026,-1.19449268232027,0.251933668076226
"4149",4149,4969,0.3484,3,1,3,1,2,2,1,1,NA,3,4,2,0,1,0,0,0,1,NA,13,NA,NA,4,51,4,3,1,3,3,3,2,5,2,1,NA,7,5,4,2,0.0314003364271815,-0.457904726574139,-0.380535487041776,-1.18095973017336,0.0314150201387467,-0.386322500363304,-1.19449268232027,-0.457994332229513
"4150",4150,4970,0,2,NA,2,2,1,2,1,NA,NA,NA,1,1,1,1,0,0,0,1,1,12,20,54,NA,NA,NA,NA,NA,3,3,NA,NA,7,2,1,NA,7,NA,NA,NA,0,0,-0.970947148778795,0.013325134269141,-1.21394757586755e-16,-0.985712878325238,0.0134778307581137,6.95455484492392e-17
"4151",4151,4971,1.1954,2,1,2,2,2,3,1,3,2,4,3,1,1,1,0,0,1,1,NA,9,3,18,1,62,3,1,1,2,2,3,4,NA,3,NA,2,4,5,5,3,1.05255119041754,0.961673482111723,0.158517224819986,-0.0104175269498749,1.05304339400026,0.160927883807026,-0.0105369043427694,0.961861668381966
"4152",4152,4972,0.4253,3,2,2,1,2,2,1,3,2,4,2,2,0,1,0,0,0,1,NA,14,24,54,4,70,4,3,1,3,3,3,2,4,1,2,NA,2,2,3,5,1.16906569203817,-0.457904726574139,-0.199479803650882,-0.666775988641804,1.16961238119427,-0.202513403197872,-0.674416763611896,-0.457994332229513
"4153",4153,4973,1.321,3,3,3,3,3,3,1,3,2,4,5,1,1,1,0,0,0,1,NA,9,12,39,2,60,2,2,4,3,3,3,3,NA,1,1,NA,1,5,5,2,0.512847138017207,0.251884377768792,0.874511281761722,1.58767506341633,0.513086960270998,0.887810457816822,1.60586868180067,0.251933668076226
"4154",4154,4974,1.5003,2,1,3,1,3,1,1,3,NA,3,5,1,1,1,0,0,0,1,NA,10,24,20,4,0,5,5,1,NA,3,4,4,3,3,NA,1,5,2,2,1,-1.47119731915321,1.64424924773927,-0.0225384585709079,-1.78177682609376,-1.47188529385501,-0.0228812133584061,-1.80219471157107,1.64457100469632
"4155",4155,4975,6.1986,3,1,3,3,3,3,1,3,3,4,3,1,1,1,0,0,1,4,NA,9,22,41,5,NA,2,5,4,3,3,2,2,NA,1,1,NA,1,2,1,2,-1.4129400683429,-1.14048049220168,0.158517224819986,0.559307580353212,-1.41360080025801,0.160927883807026,0.565716844383927,-1.14070366854387
"4156",4156,4976,0,1,NA,1,1,3,1,3,NA,NA,NA,4,2,0,0,1,0,0,2,NA,13,25,36,NA,NA,NA,NA,NA,3,3,NA,NA,NA,1,2,NA,2,NA,NA,NA,0,0,0.103043936633809,-1.15721706895435,-1.21394757586755e-16,0.104610982689456,-1.17047794721939,6.95455484492392e-17
"4157",4157,4977,1.2003,3,1,3,1,2,2,3,2,NA,4,3,2,0,1,0,0,0,1,2,10,13,60,5,40,4,4,2,NA,3,2,2,NA,1,2,NA,2,3,3,2,-0.450046465162844,-1.14048049220168,0.158517224819986,-1.18095973017336,-0.450256919993504,0.160927883807026,-1.19449268232027,-1.14070366854387
"4158",4158,4978,1.4879,3,3,3,1,2,2,1,3,1,4,5,2,0,1,0,0,0,1,NA,13,19,59,5,72,4,4,4,NA,1,3,3,6,1,2,NA,2,2,1,4,-0.333531963542222,0.251884377768792,0.874511281761722,-0.152592247110244,-0.333687932799489,0.887810457816822,-0.154340844903523,0.251933668076226
"4159",4159,4979,1.2752,2,2,2,2,3,2,3,2,2,3,NA,1,1,1,0,0,0,1,NA,6,15,58,3,50,3,3,3,NA,2,1,2,NA,1,2,NA,2,3,3,3,0.0896575872374925,-1.82305625782923,-0.483579423675585,-0.0970508813387167,0.0896995137357543,-0.490933483052761,-0.0981630148852001,-1.82341300485822
"4160",4160,4980,1.4562,3,1,3,1,2,2,1,2,NA,3,2,2,0,1,0,0,0,4,2,9,26,60,5,16,5,4,1,3,3,3,3,6,3,NA,1,5,1,1,2,-1.4129400683429,0.251884377768792,-1.09652954398351,-1.18095973017336,-1.41360080025801,-1.1132050743731,-1.19449268232027,0.251933668076226
"4161",4161,4981,1.8935,3,1,2,1,2,3,1,1,3,3,5,2,0,1,0,0,0,1,NA,9,21,48,4,70,5,4,1,NA,2,2,2,4,3,NA,1,5,2,2,2,-0.93149326675287,-1.14048049220168,-0.0225384585709079,-0.580142634252962,-0.931928860125755,-0.0228812133584061,-0.586790653069465,-1.14070366854387
"4162",4162,4982,0.764,2,2,2,2,2,2,3,2,3,3,NA,2,0,1,0,0,0,1,NA,13,7,33,4,20,2,2,4,3,3,3,3,7,2,1,NA,7,2,2,2,-0.93149326675287,0.251884377768792,-0.483579423675585,-0.0970508813387167,-0.931928860125755,-0.490933483052761,-0.0981630148852001,0.251933668076226
"4163",4163,4983,2.3309,2,3,3,3,3,3,2,2,2,4,3,1,1,1,0,0,0,1,NA,9,6,64,4,70,4,2,2,NA,3,4,4,5,3,NA,2,4,2,2,2,-0.93149326675287,1.64424924773927,0.158517224819986,1.58767506341633,-0.931928860125755,0.160927883807026,1.60586868180067,1.64457100469632
"4164",4164,4984,1.776,3,2,3,1,3,3,1,3,1,4,3,2,0,1,0,0,0,1,NA,9,24,56,3,68,3,2,2,NA,3,3,3,3,1,1,NA,1,3,4,5,1.65051249362819,0.251884377768792,0.158517224819986,-0.0659588927214026,1.65128432132652,0.160927883807026,-0.0667147343610921,0.251933668076226
"4165",4165,4985,0.9065,3,3,3,1,1,1,2,3,1,4,NA,2,0,0,1,0,0,1,NA,13,1,46,1,85,1,1,5,NA,2,3,3,NA,1,1,NA,1,2,2,2,-0.93149326675287,0.251884377768792,0.413470316657045,-0.753409343030646,-0.931928860125755,0.419758188122468,-0.762042874154327,0.251933668076226
"4166",4166,4986,0.3749,2,2,1,1,1,2,1,2,NA,3,NA,2,0,1,0,0,0,1,NA,10,7,67,3,0,4,1,2,3,3,4,3,6,3,NA,1,5,2,1,2,-1.4129400683429,0.934460143396336,-0.483579423675585,-0.666775988641804,-1.41360080025801,-0.490933483052761,-0.674416763611896,0.934643004390579
"4167",4167,4987,0.8079,2,2,3,1,2,3,1,3,NA,3,5,2,0,1,0,0,0,1,NA,10,20,33,4,47,4,4,4,NA,2,1,2,2,3,NA,3,3,2,2,4,0.147914838047804,-1.82305625782923,-0.0225384585709079,-0.0659588927214026,0.147984007332762,-0.0228812133584061,-0.0667147343610921,-1.82341300485822
"4168",4168,4988,1.8458,2,2,1,1,1,1,1,3,2,4,1,1,1,1,0,0,0,1,1,9,27,22,3,0,3,3,3,NA,2,3,2,7,3,NA,1,5,3,3,3,0.0896575872374925,-0.457904726574139,-0.55747683212175,-1.26759308456221,0.0896995137357543,-0.56595469020277,-1.2821187928627,-0.457994332229513
"4169",4169,4989,0.697,2,1,3,1,2,3,3,1,NA,3,1,2,0,1,0,0,0,7,1,13,13,30,4,9,5,4,1,1,3,2,2,NA,2,2,NA,6,2,2,1,-1.47119731915321,-1.14048049220168,-1.45452657245438,-0.580142634252962,-1.47188529385501,-1.476646361378,-0.586790653069465,-1.14070366854387
"4170",4170,4990,0,2,NA,2,1,2,2,3,NA,NA,NA,4,2,0,1,0,0,0,1,NA,13,15,63,NA,NA,NA,NA,NA,1,2,NA,NA,6,2,1,NA,7,NA,NA,NA,0,0,0.103043936633809,-0.556399973033946,-1.21394757586755e-16,0.104610982689456,-0.562775917968582,6.95455484492392e-17
"4171",4171,4991,1.4617,2,3,3,2,3,2,1,3,1,4,5,1,1,1,0,0,0,1,NA,9,9,68,2,85,3,1,4,1,3,4,3,4,1,2,NA,2,5,2,1,-1.47119731915321,0.934460143396336,0.874511281761722,0.417132860192843,-1.47188529385501,0.887810457816822,0.421912903823173,0.934643004390579
"4172",4172,4992,0,2,NA,2,1,2,1,1,NA,NA,NA,1,1,1,1,0,0,0,1,NA,10,24,75,NA,NA,NA,NA,NA,3,3,NA,NA,6,2,1,NA,7,NA,NA,NA,0,0,-0.970947148778795,-1.15721706895435,-1.21394757586755e-16,-0.985712878325238,-1.17047794721939,6.95455484492392e-17
"4173",4173,4993,0.7835,3,3,3,2,3,3,1,3,3,4,5,2,0,1,0,0,0,1,NA,15,27,41,1,60,2,1,5,1,3,3,3,2,1,1,NA,1,5,4,4,1.11080844122786,0.251884377768792,0.874511281761722,1.01794995611324,1.11132788759726,0.887810457816822,1.02961493307398,0.251933668076226
"4174",4174,4994,0.7508,1,1,2,1,1,2,3,1,NA,3,1,2,0,1,0,0,0,1,NA,11,11,75,4,0,3,2,4,3,2,3,3,6,2,1,NA,7,3,2,4,0.147914838047804,0.251884377768792,-1.45452657245438,-1.18095973017336,0.147984007332762,-1.476646361378,-1.19449268232027,0.251933668076226
"4175",4175,4995,0.7819,2,2,3,1,3,1,1,3,1,4,4,2,0,1,0,0,0,1,NA,13,20,39,3,70,5,1,1,3,2,3,2,2,3,NA,3,3,3,2,3,-0.391789214352533,-0.457904726574139,0.516514253290854,-1.26759308456221,-0.391972426396496,0.524369170811924,-1.2821187928627,-0.457994332229513
"4176",4176,4996,0.2673,3,3,3,3,3,3,1,3,3,4,7,1,1,1,0,0,0,1,NA,14,1,39,2,52,3,1,5,1,3,3,3,1,1,1,NA,1,4,5,5,2.13195929521822,0.251884377768792,1.59050533870346,1.58767506341633,2.13295626145877,1.61469303182662,1.60586868180067,0.251933668076226
"4177",4177,4997,0.431,3,1,3,1,3,2,1,3,NA,4,3,2,0,1,0,0,0,1,NA,14,20,64,2,40,3,3,2,3,3,3,3,6,2,1,NA,7,3,2,4,0.147914838047804,0.251884377768792,0.158517224819986,-1.18095973017336,0.147984007332762,0.160927883807026,-1.19449268232027,0.251933668076226
"4178",4178,4998,0.8032,3,3,2,2,2,3,3,3,3,4,4,2,0,1,0,0,0,1,NA,11,17,36,3,85,2,1,4,NA,2,2,2,4,1,1,NA,1,3,3,3,0.0896575872374925,-1.14048049220168,0.516514253290854,1.01794995611324,0.0896995137357543,0.524369170811924,1.02961493307398,-1.14070366854387
"4179",4179,4999,0,3,NA,3,1,3,3,1,NA,NA,NA,2,2,0,0,0,0,1,2,NA,13,11,63,NA,NA,NA,NA,NA,3,3,NA,NA,NA,1,1,NA,1,NA,NA,NA,0,0,-0.612950120307927,0.0444171228864551,-1.21394757586755e-16,-0.62227159132034,0.0449261112822216,6.95455484492392e-17
"4180",4180,5000,1.3729,3,3,3,2,3,3,1,3,1,4,7,2,0,1,0,0,0,1,NA,14,27,67,1,85,1,1,5,3,3,3,3,2,1,1,NA,1,4,4,2,0.0314003364271815,0.251884377768792,1.59050533870346,1.01794995611324,0.0314150201387467,1.61469303182662,1.02961493307398,0.251933668076226
"4181",4181,5001,0.8008,3,3,3,1,3,2,1,3,1,4,4,1,1,1,0,0,0,1,NA,13,20,61,4,50,3,3,4,NA,2,3,3,NA,2,2,NA,6,3,2,4,0.147914838047804,0.251884377768792,0.516514253290854,-0.152592247110244,0.147984007332762,0.524369170811924,-0.154340844903523,0.251933668076226
"4182",4182,5002,0.9853,2,1,2,1,2,2,2,2,2,4,NA,2,0,1,0,0,0,1,2,11,23,54,4,60,3,3,3,3,2,2,2,NA,2,2,NA,6,3,2,2,-0.93149326675287,-1.14048049220168,0.413470316657045,-1.18095973017336,-0.931928860125755,0.419758188122468,-1.19449268232027,-1.14070366854387
"4183",4183,5003,0,3,NA,3,1,2,2,3,NA,NA,NA,2,1,1,1,0,0,0,1,2,10,23,64,NA,NA,NA,NA,NA,3,3,NA,NA,6,2,1,NA,7,NA,NA,NA,0,0,-0.612950120307927,-0.556399973033946,-1.21394757586755e-16,-0.62227159132034,-0.562775917968582,6.95455484492392e-17
"4184",4184,5004,0,3,NA,3,3,3,3,1,NA,NA,NA,NA,2,0,1,0,0,0,1,1,13,20,32,NA,NA,NA,NA,NA,1,2,NA,NA,NA,3,NA,3,3,NA,NA,NA,0,0,0,1.18386733749263,-1.21394757586755e-16,2.46010196014711e-17,1.19743360873561,6.95455484492392e-17
"4185",4185,5005,0.6249,2,3,2,1,1,2,1,3,NA,3,3,1,1,1,0,0,0,1,2,13,23,69,4,15,5,4,2,1,3,3,3,6,2,1,NA,7,4,2,3,-0.391789214352533,0.251884377768792,-0.738532515512644,-0.152592247110244,-0.391972426396496,-0.749763787368202,-0.154340844903523,0.251933668076226
"4186",4186,5006,0.8897,3,1,1,1,1,1,2,3,1,4,5,1,1,1,0,0,0,1,NA,10,8,53,5,60,5,4,1,3,3,3,3,6,3,NA,1,5,3,2,5,0.68761889044814,0.251884377768792,0.874511281761722,-1.78177682609376,0.68794044106202,0.887810457816822,-1.80219471157107,0.251933668076226
"4187",4187,5007,1.4855,2,3,2,2,3,2,3,3,3,4,4,1,1,1,0,0,0,1,NA,9,5,21,4,73,4,2,2,NA,2,3,1,2,3,NA,3,3,3,2,1,-1.47119731915321,-1.16769383091707,0.516514253290854,0.417132860192843,-1.47188529385501,0.524369170811924,0.421912903823173,-1.16792233253525
